"filename", "language", "C++", "CMake", "Markdown", "Batch", "C", "F#", "Makefile", "comment", "blank", "total"
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/ascii.fs", "F#", 0, 0, 0, 0, 0, 45, 0, 13, 22, 80
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/base.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 5, 7, 23
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/bloom.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 5, 10, 39
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/blur.fs", "F#", 0, 0, 0, 0, 0, 19, 0, 5, 10, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/cel.fs", "F#", 0, 0, 0, 0, 0, 45, 0, 3, 10, 58
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/color_correction.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 7, 10, 35
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/color_mix.fs", "F#", 0, 0, 0, 0, 0, 16, 0, 3, 8, 27
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/cross_hatching.fs", "F#", 0, 0, 0, 0, 0, 33, 0, 3, 11, 47
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/cross_stitching.fs", "F#", 0, 0, 0, 0, 0, 39, 0, 4, 14, 57
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/cubes_panning.fs", "F#", 0, 0, 0, 0, 0, 42, 0, 3, 15, 60
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/deferred_shading.fs", "F#", 0, 0, 0, 0, 0, 43, 0, 3, 14, 60
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/depth_render.fs", "F#", 0, 0, 0, 0, 0, 15, 0, 6, 9, 30
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/depth_write.fs", "F#", 0, 0, 0, 0, 0, 13, 0, 2, 6, 21
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/distortion.fs", "F#", 0, 0, 0, 0, 0, 33, 0, 10, 12, 55
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/dream_vision.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 3, 9, 37
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/eratosthenes.fs", "F#", 0, 0, 0, 0, 0, 39, 0, 8, 14, 61
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/fisheye.fs", "F#", 0, 0, 0, 0, 0, 30, 0, 3, 10, 43
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/fog.fs", "F#", 0, 0, 0, 0, 0, 57, 0, 15, 23, 95
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/game_of_life.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 9, 11, 45
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/gbuffer.fs", "F#", 0, 0, 0, 0, 0, 13, 0, 15, 9, 37
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/grayscale.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 6, 7, 25
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/hybrid_raster.fs", "F#", 0, 0, 0, 0, 0, 13, 0, 0, 6, 19
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/hybrid_raymarch.fs", "F#", 0, 0, 0, 0, 0, 217, 0, 33, 45, 295
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/julia_set.fs", "F#", 0, 0, 0, 0, 0, 53, 0, 12, 18, 83
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/lighting.fs", "F#", 0, 0, 0, 0, 0, 53, 0, 7, 18, 78
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/lightmap.fs", "F#", 0, 0, 0, 0, 0, 14, 0, 3, 6, 23
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/mandelbrot_set.fs", "F#", 0, 0, 0, 0, 0, 41, 0, 9, 13, 63
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/mask.fs", "F#", 0, 0, 0, 0, 0, 15, 0, 3, 7, 25
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/normalmap.fs", "F#", 0, 0, 0, 0, 0, 42, 0, 6, 17, 65
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/outline.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 3, 7, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/outline_hull.fs", "F#", 0, 0, 0, 0, 0, 6, 0, 0, 2, 8
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/palette_switch.fs", "F#", 0, 0, 0, 0, 0, 22, 0, 11, 11, 44
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/pbr.fs", "F#", 0, 0, 0, 0, 0, 117, 0, 13, 32, 162
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/pixelizer.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 4, 10, 32
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/posterization.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 3, 8, 29
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/predator.fs", "F#", 0, 0, 0, 0, 0, 19, 0, 3, 9, 31
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/raymarching.fs", "F#", 0, 0, 0, 0, 0, 323, 0, 42, 67, 432
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/reload.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 6, 9, 40
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/rounded_rectangle.fs", "F#", 0, 0, 0, 0, 0, 41, 0, 18, 17, 76
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/scanlines.fs", "F#", 0, 0, 0, 0, 0, 27, 0, 5, 12, 44
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/shadowmap.fs", "F#", 0, 0, 0, 0, 0, 50, 0, 18, 19, 87
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/sobel.fs", "F#", 0, 0, 0, 0, 0, 28, 0, 3, 9, 40
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/spotlight.fs", "F#", 0, 0, 0, 0, 0, 58, 0, 7, 13, 78
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/swirl.fs", "F#", 0, 0, 0, 0, 0, 29, 0, 4, 14, 47
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/tiling.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 3, 7, 22
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/vertex_displacement.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 2, 4, 17
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl100/wave.fs", "F#", 0, 0, 0, 0, 0, 26, 0, 2, 8, 36
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/ascii.fs", "F#", 0, 0, 0, 0, 0, 44, 0, 13, 21, 78
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/base.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 5, 6, 22
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/bloom.fs", "F#", 0, 0, 0, 0, 0, 23, 0, 5, 9, 37
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/blur.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 5, 9, 32
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/cel.fs", "F#", 0, 0, 0, 0, 0, 44, 0, 3, 9, 56
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/color_correction.fs", "F#", 0, 0, 0, 0, 0, 17, 0, 6, 8, 31
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/color_mix.fs", "F#", 0, 0, 0, 0, 0, 15, 0, 3, 7, 25
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/cross_hatching.fs", "F#", 0, 0, 0, 0, 0, 32, 0, 3, 10, 45
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/cross_stitching.fs", "F#", 0, 0, 0, 0, 0, 38, 0, 4, 13, 55
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/cubes_panning.fs", "F#", 0, 0, 0, 0, 0, 41, 0, 3, 14, 58
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/deferred_shading.fs", "F#", 0, 0, 0, 0, 0, 42, 0, 3, 13, 58
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/depth_render.fs", "F#", 0, 0, 0, 0, 0, 15, 0, 6, 7, 28
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/depth_write.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 0, 5, 17
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/distortion.fs", "F#", 0, 0, 0, 0, 0, 32, 0, 10, 11, 53
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/dream_vision.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 3, 8, 35
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/eratosthenes.fs", "F#", 0, 0, 0, 0, 0, 38, 0, 8, 13, 59
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/fisheye.fs", "F#", 0, 0, 0, 0, 0, 29, 0, 3, 9, 41
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/fog.fs", "F#", 0, 0, 0, 0, 0, 56, 0, 15, 22, 93
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/game_of_life.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 9, 10, 43
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/gbuffer.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 15, 8, 35
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/grayscale.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 6, 6, 23
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/hybrid_raster.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 0, 5, 17
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/hybrid_raymarch.fs", "F#", 0, 0, 0, 0, 0, 215, 0, 33, 43, 291
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/julia_set.fs", "F#", 0, 0, 0, 0, 0, 52, 0, 12, 17, 81
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/lighting.fs", "F#", 0, 0, 0, 0, 0, 52, 0, 7, 16, 75
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/lightmap.fs", "F#", 0, 0, 0, 0, 0, 13, 0, 3, 5, 21
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/mandelbrot_set.fs", "F#", 0, 0, 0, 0, 0, 40, 0, 8, 12, 60
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/mask.fs", "F#", 0, 0, 0, 0, 0, 14, 0, 3, 6, 23
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/normalmap.fs", "F#", 0, 0, 0, 0, 0, 41, 0, 6, 16, 63
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/outline.fs", "F#", 0, 0, 0, 0, 0, 23, 0, 3, 6, 32
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/outline_hull.fs", "F#", 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/palette_switch.fs", "F#", 0, 0, 0, 0, 0, 13, 0, 8, 7, 28
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/pbr.fs", "F#", 0, 0, 0, 0, 0, 116, 0, 13, 31, 160
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/pixelizer.fs", "F#", 0, 0, 0, 0, 0, 17, 0, 4, 9, 30
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/posterization.fs", "F#", 0, 0, 0, 0, 0, 17, 0, 3, 7, 27
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/predator.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 3, 8, 29
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/raymarching.fs", "F#", 0, 0, 0, 0, 0, 321, 0, 42, 65, 428
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/reload.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 6, 8, 38
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/rounded_rectangle.fs", "F#", 0, 0, 0, 0, 0, 40, 0, 18, 16, 74
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/scanlines.fs", "F#", 0, 0, 0, 0, 0, 26, 0, 5, 11, 42
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/shadowmap.fs", "F#", 0, 0, 0, 0, 0, 49, 0, 18, 18, 85
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/sobel.fs", "F#", 0, 0, 0, 0, 0, 27, 0, 3, 8, 38
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/spotlight.fs", "F#", 0, 0, 0, 0, 0, 57, 0, 7, 12, 76
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/swirl.fs", "F#", 0, 0, 0, 0, 0, 28, 0, 4, 12, 44
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/tiling.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 3, 6, 20
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/vertex_displacement.fs", "F#", 0, 0, 0, 0, 0, 10, 0, 2, 3, 15
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl120/wave.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 2, 7, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/ascii.fs", "F#", 0, 0, 0, 0, 0, 43, 0, 11, 19, 73
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/base.fs", "F#", 0, 0, 0, 0, 0, 11, 0, 9, 9, 29
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/bloom.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 6, 10, 40
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/blur.fs", "F#", 0, 0, 0, 0, 0, 20, 0, 6, 9, 35
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/cel.fs", "F#", 0, 0, 0, 0, 0, 39, 0, 8, 14, 61
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/color_correction.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 7, 9, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/color_mix.fs", "F#", 0, 0, 0, 0, 0, 17, 0, 3, 7, 27
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/cross_hatching.fs", "F#", 0, 0, 0, 0, 0, 33, 0, 4, 11, 48
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/cross_stitching.fs", "F#", 0, 0, 0, 0, 0, 39, 0, 5, 15, 59
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/cubes_panning.fs", "F#", 0, 0, 0, 0, 0, 42, 0, 4, 15, 61
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/deferred_shading.fs", "F#", 0, 0, 0, 0, 0, 43, 0, 1, 13, 57
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/depth_render.fs", "F#", 0, 0, 0, 0, 0, 15, 0, 7, 8, 30
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/depth_write.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 3, 6, 21
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/distortion.fs", "F#", 0, 0, 0, 0, 0, 33, 0, 11, 13, 57
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/dream_vision.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 1, 9, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/eratosthenes.fs", "F#", 0, 0, 0, 0, 0, 41, 0, 4, 15, 60
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/fisheye.fs", "F#", 0, 0, 0, 0, 0, 29, 0, 1, 10, 40
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/fog.fs", "F#", 0, 0, 0, 0, 0, 57, 0, 14, 22, 93
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/game_of_life.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 10, 11, 46
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/gbuffer.fs", "F#", 0, 0, 0, 0, 0, 16, 0, 4, 4, 24
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/grayscale.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 7, 7, 26
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/hybrid_raster.fs", "F#", 0, 0, 0, 0, 0, 12, 0, 4, 6, 22
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/hybrid_raymarch.fs", "F#", 0, 0, 0, 0, 0, 213, 0, 34, 44, 291
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/julia_set.fs", "F#", 0, 0, 0, 0, 0, 52, 0, 11, 18, 81
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/lighting.fs", "F#", 0, 0, 0, 0, 0, 53, 0, 8, 18, 79
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/lightmap.fs", "F#", 0, 0, 0, 0, 0, 14, 0, 4, 6, 24
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/mandelbrot_set.fs", "F#", 0, 0, 0, 0, 0, 40, 0, 7, 12, 59
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/mask.fs", "F#", 0, 0, 0, 0, 0, 14, 0, 3, 6, 23
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/normalmap.fs", "F#", 0, 0, 0, 0, 0, 43, 0, 7, 18, 68
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/outline.fs", "F#", 0, 0, 0, 0, 0, 24, 0, 4, 7, 35
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/outline_hull.fs", "F#", 0, 0, 0, 0, 0, 5, 0, 0, 3, 8
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/overdraw.fs", "F#", 0, 0, 0, 0, 0, 10, 0, 8, 9, 27
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/palette_switch.fs", "F#", 0, 0, 0, 0, 0, 14, 0, 11, 9, 34
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/pbr.fs", "F#", 0, 0, 0, 0, 0, 117, 0, 14, 31, 162
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/pixelizer.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 5, 10, 33
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/posterization.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 5, 8, 31
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/predator.fs", "F#", 0, 0, 0, 0, 0, 18, 0, 5, 9, 32
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/raymarching.fs", "F#", 0, 0, 0, 0, 0, 322, 0, 43, 66, 431
"/Users/mateuszwrobel/Documents/Sem4/cpp/projekt/build/_deps/raylib-src/examples/shaders/resources/shaders/glsl330/reload.fs", "F#", 0, 0, 0, 0, 0, 25, 0, 7, 9, 41
